Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
4.5	3	1	internal://	InSatisfiedInterests	0	0	0	0
4.5	3	1	internal://	InTimedOutInterests	0	0	0	0
4.5	3	1	internal://	OutSatisfiedInterests	2.8672e-05	0	0	0
4.5	3	1	internal://	OutTimedOutInterests	0	0	0	0
4.5	3	2	internal://	InInterests	0	0	0	0
4.5	3	2	internal://	OutInterests	0	0	0	0
4.5	3	2	internal://	InData	0	0	0	0
4.5	3	2	internal://	OutData	0	0	0	0
4.5	3	2	internal://	InNacks	0	0	0	0
4.5	3	2	internal://	OutNacks	0	0	0	0
4.5	3	2	internal://	InSatisfiedInterests	8.192e-06	0	0	0
4.5	3	2	internal://	InTimedOutInterests	0	0	0	0
4.5	3	2	internal://	OutSatisfiedInterests	0	0	0	0
4.5	3	2	internal://	OutTimedOutInterests	0	0	0	0
4.5	3	256	internal://	InInterests	0	0	0	0
4.5	3	256	internal://	OutInterests	0	0	0	0
4.5	3	256	internal://	InData	0	0	0	0
4.5	3	256	internal://	OutData	0	0	0	0
4.5	3	256	internal://	InNacks	0	0	0	0
4.5	3	256	internal://	OutNacks	0	0	0	0
4.5	3	256	internal://	InSatisfiedInterests	2.048e-05	0	0	0
4.5	3	256	internal://	InTimedOutInterests	0	0	0	0
4.5	3	256	internal://	OutSatisfiedInterests	0	0	0	0
4.5	3	256	internal://	OutTimedOutInterests	0	0	0	0
4.5	3	257	netdev://[00:00:00:00:00:06]	InInterests	200	6.05441	100	3.02734
4.5	3	257	netdev://[00:00:00:00:00:06]	OutInterests	0	0	0	0
4.5	3	257	netdev://[00:00:00:00:00:06]	InData	0	0	0	0
4.5	3	257	netdev://[00:00:00:00:00:06]	OutData	200	207.226	100	103.613
4.5	3	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
4.5	3	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
4.5	3	257	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	199.676	0	100	0
4.5	3	257	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
4.5	3	257	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	0	0	0	0
4.5	3	257	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
4.5	3	258	appFace://	InInterests	0	0	0	0
4.5	3	258	appFace://	OutInterests	199.676	6.04429	100	3.02734
4.5	3	258	appFace://	InData	199.676	206.89	100	103.613
4.5	3	258	appFace://	OutData	0	0	0	0
4.5	3	258	appFace://	InNacks	0	0	0	0
4.5	3	258	appFace://	OutNacks	0	0	0	0
4.5	3	258	appFace://	InSatisfiedInterests	0	0	0	0
4.5	3	258	appFace://	InTimedOutInterests	0	0	0	0
4.5	3	258	appFace://	OutSatisfiedInterests	199.676	0	100	0
4.5	3	258	appFace://	OutTimedOutInterests	0	0	0	0
4.5	3	-1	all	SatisfiedInterests	200	0	100	0
4.5	3	-1	all	TimedOutInterests	0	0	0	0
5	0	1	internal://	InInterests	0	0	0	0
5	0	1	internal://	OutInterests	0	0	0	0
5	0	1	internal://	InData	0	0	0	0
5	0	1	internal://	OutData	0	0	0	0
5	0	1	internal://	InNacks	0	0	0	0
5	0	1	internal://	OutNacks	0	0	0	0
5	0	1	internal://	InSatisfiedInterests	0	0	0	0
5	0	1	internal://	InTimedOutInterests	0	0	0	0
5	0	1	internal://	OutSatisfiedInterests	3.2768e-06	0	0	0
5	0	1	internal://	OutTimedOutInterests	0	0	0	0
5	0	2	internal://	InInterests	0	0	0	0
5	0	2	internal://	OutInterests	0	0	0	0
5	0	2	internal://	InData	0	0	0	0
5	0	2	internal://	OutData	0	0	0	0
5	0	2	internal://	InNacks	0	0	0	0
5	0	2	internal://	OutNacks	0	0	0	0
5	0	2	internal://	InSatisfiedInterests	1.6384e-06	0	0	0
5	0	2	internal://	InTimedOutInterests	0	0	0	0
5	0	2	internal://	OutSatisfiedInterests	0	0	0	0
5	0	2	internal://	OutTimedOutInterests	0	0	0	0
5	0	256	internal://	InInterests	0	0	0	0
5	0	256	internal://	OutInterests	0	0	0	0
5	0	256	internal://	InData	0	0	0	0
5	0	256	internal://	OutData	0	0	0	0
5	0	256	internal://	InNacks	0	0	0	0
5	0	256	internal://	OutNacks	0	0	0	0
5	0	256	internal://	InSatisfiedInterests	1.6384e-06	0	0	0
5	0	256	internal://	InTimedOutInterests	0	0	0	0
5	0	256	internal://	OutSatisfiedInterests	0	0	0	0
5	0	256	internal://	OutTimedOutInterests	0	0	0	0
5	0	257	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
5	0	257	netdev://[00:00:00:00:00:01]	OutInterests	100	2.92964	50	1.46484
5	0	257	netdev://[00:00:00:00:00:01]	InData	100	103.515	50	51.7578
5	0	257	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
5	0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
5	0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
5	0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
5	0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
5	0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	100	0	50	0
5	0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
5	0	258	appFace://	InInterests	100	2.92964	50	1.46484
5	0	258	appFace://	OutInterests	0	0	0	0
5	0	258	appFace://	InData	0	0	0	0
5	0	258	appFace://	OutData	100	103.515	50	51.7578
5	0	258	appFace://	InNacks	0	0	0	0
5	0	258	appFace://	OutNacks	8.192e-07	0	0	0
5	0	258	appFace://	InSatisfiedInterests	100	0	50	0
5	0	258	appFace://	InTimedOutInterests	0	0	0	0
5	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
5	0	258	appFace://	OutTimedOutInterests	0	0	0	0
5	0	-1	all	SatisfiedInterests	100	0	50	0
5	0	-1	all	TimedOutInterests	8.192e-07	0	0	0
5	1	1	internal://	InInterests	0	0	0	0
5	1	1	internal://	OutInterests	0	0	0	0
5	1	1	internal://	InData	0	0	0	0
5	1	1	internal://	OutData	0	0	0	0
5	1	1	internal://	InNacks	0	0	0	0
5	1	1	internal://	OutNacks	0	0	0	0
5	1	1	internal://	InSatisfiedInterests	0	0	0	0
5	1	1	internal://	InTimedOutInterests	0	0	0	0
5	1	1	internal://	OutSatisfiedInterests	2.4576e-06	0	0	0
5	1	1	internal://	OutTimedOutInterests	0	0	0	0
5	1	2	internal://	InInterests	0	0	0	0
5	1	2	internal://	OutInterests	0	0	0	0
5	1	2	internal://	InData	0	0	0	0
5	1	2	internal://	OutData	0	0	0	0
5	1	2	internal://	InNacks	0	0	0	0
5	1	2	internal://	OutNacks	0	0	0	0
5	1	2	internal://	InSatisfiedInterests	8.192e-07	0	0	0
5	1	2	internal://	InTimedOutInterests	0	0	0	0
5	1	2	internal://	OutSatisfiedInterests	0	0	0	0
5	1	2	internal://	OutTimedOutInterests	0	0	0	0
5	1	256	internal://	InInterests	0	0	0	0
5	1	256	internal://	OutInterests	0	0	0	0
5	1	256	internal://	InData	0	0	0	0
5	1	256	internal://	OutData	0	0	0	0
5	1	256	internal://	InNacks	0	0	0	0
5	1	256	internal://	OutNacks	0	0	0	0
5	1	256	internal://	InSatisfiedInterests	1.6384e-06	0	0	0
5	1	256	internal://	InTimedOutInterests	0	0	0	0
5	1	256	internal://	OutSatisfiedInterests	0	0	0	0
5	1	256	internal://	OutTimedOutInterests	0	0	0	0
5	1	257	netdev://[00:00:00:00:00:03]	InInterests	0	0	0	0
5	1	257	netdev://[00:00:00:00:00:03]	OutInterests	100	3.125	50	1.5625
5	1	257	netdev://[00:00:00:00:00:03]	InData	16.0641	16.6602	8	8.29688
5	1	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
5	1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
5	1	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
5	1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
5	1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
5	1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	16.0641	0	8	0
5	1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
5	1	258	appFace://	InInterests	100	3.125	50	1.5625
5	1	258	appFace://	OutInterests	0	0	0	0
5	1	258	appFace://	InData	0	0	0	0
5	1	258	appFace://	OutData	16.0641	16.6602	8	8.29688
5	1	258	appFace://	InNacks	0	0	0	0
5	1	258	appFace://	OutNacks	8.192e-07	0	0	0
5	1	258	appFace://	InSatisfiedInterests	16.0641	0	8	0
5	1	258	appFace://	InTimedOutInterests	0	0	0	0
5	1	258	appFace://	OutSatisfiedInterests	0	0	0	0
5	1	258	appFace://	OutTimedOutInterests	0	0	0	0
5	1	-1	all	SatisfiedInterests	16.0641	0	8	0
5	1	-1	all	TimedOutInterests	8.192e-07	0	0	0
5	2	1	internal://	InInterests	0	0	0	0
5	2	1	internal://	OutInterests	0	0	0	0
5	2	1	internal://	InData	0	0	0	0
5	2	1	internal://	OutData	0	0	0	0
5	2	1	internal://	InNacks	0	0	0	0
5	2	1	internal://	OutNacks	0	0	0	0
5	2	1	internal://	InSatisfiedInterests	0	0	0	0
5	2	1	internal://	InTimedOutInterests	0	0	0	0
5	2	1	internal://	OutSatisfiedInterests	6.5536e-06	0	0	0
5	2	1	internal://	OutTimedOutInterests	0	0	0	0
5	2	2	internal://	InInterests	0	0	0	0
5	2	2	internal://	OutInterests	0	0	0	0
5	2	2	internal://	InData	0	0	0	0
5	2	2	internal://	OutData	0	0	0	0
5	2	2	internal://	InNacks	0	0	0	0
5	2	2	internal://	OutNacks	0	0	0	0
5	2	2	internal://	InSatisfiedInterests	1.6384e-06	0	0	0
5	2	2	internal://	InTimedOutInterests	0	0	0	0
5	2	2	internal://	OutSatisfiedInterests	0	0	0	0
5	2	2	internal://	OutTimedOutInterests	0	0	0	0
5	2	256	internal://	InInterests	0	0	0	0
5	2	256	internal://	OutInterests	0	0	0	0
5	2	256	internal://	InData	0	0	0	0
5	2	256	internal://	OutData	0	0	0	0
5	2	256	internal://	InNacks	0	0	0	0
5	2	256	internal://	OutNacks	0	0	0	0
5	2	256	internal://	InSatisfiedInterests	4.9152e-06	0	0	0
5	2	256	internal://	InTimedOutInterests	0	0	0	0
5	2	256	internal://	OutSatisfiedInterests	0	0	0	0
5	2	256	internal://	OutTimedOutInterests	0	0	0	0
5	2	257	netdev://[00:00:00:00:00:02]	InInterests	100	2.92964	50	1.46484
5	2	257	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
5	2	257	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
5	2	257	netdev://[00:00:00:00:00:02]	OutData	100	103.515	50	51.7578
5	2	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
5	2	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
5	2	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	100	0	50	0
5	2	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
5	2	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
5	2	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
5	2	258	netdev://[00:00:00:00:00:04]	InInterests	100	3.125	50	1.5625
5	2	258	netdev://[00:00:00:00:00:04]	OutInterests	0	0	0	0
5	2	258	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
5	2	258	netdev://[00:00:00:00:00:04]	OutData	16.0128	16.6071	8	8.29688
5	2	258	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
5	2	258	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
5	2	258	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	16.0128	0	8	0
5	2	258	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
5	2	258	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0	0	0	0
5	2	258	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
5	2	259	netdev://[00:00:00:00:00:05]	InInterests	0	0	0	0
5	2	259	netdev://[00:00:00:00:00:05]	OutInterests	200	6.05464	100	3.02734
5	2	259	netdev://[00:00:00:00:00:05]	InData	116.013	120.123	58	60.0547
5	2	259	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
5	2	259	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
5	2	259	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
5	2	259	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
5	2	259	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
5	2	259	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	116.013	0	58	0
5	2	259	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
5	2	-1	all	SatisfiedInterests	116.013	0	58	0
5	2	-1	all	TimedOutInterests	0	0	0	0
5	3	1	internal://	InInterests	0	0	0	0
5	3	1	internal://	OutInterests	0	0	0	0
5	3	1	internal://	InData	0	0	0	0
5	3	1	internal://	OutData	0	0	0	0
5	3	1	internal://	InNacks	0	0	0	0
5	3	1	internal://	OutNacks	0	0	0	0
5	3	1	internal://	InSatisfiedInterests	0	0	0	0
5	3	1	internal://	InTimedOutInterests	0	0	0	0
5	3	1	internal://	OutSatisfiedInterests	5.7344e-06	0	0	0
5	3	1	internal://	OutTimedOutInterests	0	0	0	0
5	3	2	internal://	InInterests	0	0	0	0
5	3	2	internal://	OutInterests	0	0	0	0
5	3	2	internal://	InData	0	0	0	0
5	3	2	internal://	OutData	0	0	0	0
5	3	2	internal://	InNacks	0	0	0	0
5	3	2	internal://	OutNacks	0	0	0	0
5	3	2	internal://	InSatisfiedInterests	1.6384e-06	0	0	0
5	3	2	internal://	InTimedOutInterests	0	0	0	0
5	3	2	internal://	OutSatisfiedInterests	0	0	0	0
5	3	2	internal://	OutTimedOutInterests	0	0	0	0
5	3	256	internal://	InInterests	0	0	0	0
5	3	256	internal://	OutInterests	0	0	0	0
5	3	256	internal://	InData	0	0	0	0
5	3	256	internal://	OutData	0	0	0	0
5	3	256	internal://	InNacks	0	0	0	0
5	3	256	internal://	OutNacks	0	0	0	0
5	3	256	internal://	InSatisfiedInterests	4.096e-06	0	0	0
5	3	256	internal://	InTimedOutInterests	0	0	0	0
5	3	256	internal://	OutSatisfiedInterests	0	0	0	0
5	3	256	internal://	OutTimedOutInterests	0	0	0	0
5	3	257	netdev://[00:00:00:00:00:06]	InInterests	200	6.05463	100	3.02734
5	3	257	netdev://[00:00:00:00:00:06]	OutInterests	0	0	0	0
5	3	257	netdev://[00:00:00:00:00:06]	InData	0	0	0	0
5	3	257	netdev://[00:00:00:00:00:06]	OutData	200	207.226	100	103.613
5	3	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
5	3	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
5	3	257	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	199.935	0	100	0
5	3	257	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
5	3	257	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	0	0	0	0
5	3	257	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
5	3	258	appFace://	InInterests	0	0	0	0
5	3	258	appFace://	OutInterests	199.935	6.05261	100	3.02734
5	3	258	appFace://	InData	199.935	207.159	100	103.613
5	3	258	appFace://	OutData	0	0	0	0
5	3	258	appFace://	InNacks	0	0	0	0
5	3	258	appFace://	OutNacks	0	0	0	0
5	3	258	appFace://	InSatisfiedInterests	0	0	0	0
5	3	258	appFace://	InTimedOutInterests	0	0	0	0
5	3	258	appFace://	OutSatisfiedInterests	199.935	0	100	0
5	3	258	appFace://	OutTimedOutInterests	0	0	0	0
5	3	-1	all	SatisfiedInterests	200	0	100	0
5	3	-1	all	TimedOutInterests	0	0	0	0
5.5	0	1	internal://	InInterests	0	0	0	0
5.5	0	1	internal://	OutInterests	0	0	0	0
5.5	0	1	internal://	InData	0	0	0	0
5.5	0	1	internal://	OutData	0	0	0	0
5.5	0	1	internal://	InNacks	0	0	0	0
5.5	0	1	internal://	OutNacks	0	0	0	0
5.5	0	1	internal://	InSatisfiedInterests	0	0	0	0
5.5	0	1	internal://	InTimedOutInterests	0	0	0	0
5.5	0	1	internal://	OutSatisfiedInterests	6.5536e-07	0	0	0
5.5	0	1	internal://	OutTimedOutInterests	0	0	0	0
5.5	0	2	internal://	InInterests	0	0	0	0
5.5	0	2	internal://	OutInterests	0	0	0	0
5.5	0	2	internal://	InData	0	0	0	0
5.5	0	2	internal://	OutData	0	0	0	0
5.5	0	2	internal://	InNacks	0	0	0	0
5.5	0	2	internal://	OutNacks	0	0	0	0
5.5	0	2	internal://	InSatisfiedInterests	3.2768e-07	0	0	0
5.5	0	2	internal://	InTimedOutInterests	0	0	0	0
5.5	0	2	internal://	OutSatisfiedInterests	0	0	0	0
5.5	0	2	internal://	OutTimedOutInterests	0	0	0	0
5.5	0	256	internal://	InInterests	0	0	0	0
5.5	0	256	internal://	OutInterests	0	0	0	0
5.5	0	256	internal://	InData	0	0	0	0
5.5	0	256	internal://	OutData	0	0	0	0
5.5	0	256	internal://	InNacks	0	0	0	0
5.5	0	256	internal://	OutNacks	0	0	0	0
5.5	0	256	internal://	InSatisfiedInterests	3.2768e-07	0	0	0
5.5	0	256	internal://	InTimedOutInterests	0	0	0	0
5.5	0	256	internal://	OutSatisfiedInterests	0	0	0	0
5.5	0	256	internal://	OutTimedOutInterests	0	0	0	0
5.5	0	257	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
5.5	0	257	netdev://[00:00:00:00:00:01]	OutInterests	100	2.92968	50	1.46484
5.5	0	257	netdev://[00:00:00:00:00:01]	InData	100	103.516	50	51.7578
5.5	0	257	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
5.5	0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
5.5	0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
5.5	0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
5.5	0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
5.5	0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	100	0	50	0
5.5	0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
5.5	0	258	appFace://	InInterests	100	2.92968	50	1.46484
5.5	0	258	appFace://	OutInterests	0	0	0	0
5.5	0	258	appFace://	InData	0	0	0	0
5.5	0	258	appFace://	OutData	100	103.516	50	51.7578
5.5	0	258	appFace://	InNacks	0	0	0	0
5.5	0	258	appFace://	OutNacks	1.6384e-07	0	0	0
5.5	0	258	appFace://	InSatisfiedInterests	100	0	50	0
5.5	0	258	appFace://	InTimedOutInterests	0	0	0	0
5.5	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
5.5	0	258	appFace://	OutTimedOutInterests	0	0	0	0
5.5	0	-1	all	SatisfiedInterests	100	0	50	0
5.5	0	-1	all	TimedOutInterests	1.6384e-07	0	0	0
5.5	1	1	internal://	InInterests	0	0	0	0
5.5	1	1	internal://	OutInterests	0	0	0	0
5.5	1	1	internal://	InData	0	0	0	0
5.5	1	1	internal://	OutData	0	0	0	0
5.5	1	1	internal://	InNacks	0	0	0	0
5.5	1	1	internal://	OutNacks	0	0	0	0
5.5	1	1	internal://	InSatisfiedInterests	0	0	0	0
5.5	1	1	internal://	InTimedOutInterests	0	0	0	0
5.5	1	1	internal://	OutSatisfiedInterests	4.9152e-07	0	0	0
5.5	1	1	internal://	OutTimedOutInterests	0	0	0	0
5.5	1	2	internal://	InInterests	0	0	0	0
5.5	1	2	internal://	OutInterests	0	0	0	0
5.5	1	2	internal://	InData	0	0	0	0
5.5	1	2	internal://	OutData	0	0	0	0
5.5	1	2	internal://	InNacks	0	0	0	0
5.5	1	2	internal://	OutNacks	0	0	0	0
5.5	1	2	internal://	InSatisfiedInterests	1.6384e-07	0	0	0
5.5	1	2	internal://	InTimedOutInterests	0	0	0	0
5.5	1	2	internal://	OutSatisfiedInterests	0	0	0	0
5.5	1	2	internal://	OutTimedOutInterests	0	0	0	0
5.5	1	256	internal://	InInterests	0	0	0	0
5.5	1	256	internal://	OutInterests	0	0	0	0
5.5	1	256	internal://	InData	0	0	0	0
5.5	1	256	internal://	OutData	0	0	0	0
5.5	1	256	internal://	InNacks	0	0	0	0
5.5	1	256	internal://	OutNacks	0	0	0	0
5.5	1	256	internal://	InSatisfiedInterests	3.2768e-07	0	0	0
5.5	1	256	internal://	InTimedOutInterests	0	0	0	0
5.5	1	256	internal://	OutSatisfiedInterests	0	0	0	0
5.5	1	256	internal://	OutTimedOutInterests	0	0	0	0
5.5	1	257	netdev://[00:00:00:00:00:03]	InInterests	0	0	0	0
5.5	1	257	netdev://[00:00:00:00:00:03]	OutInterests	100	3.125	50	1.5625
5.5	1	257	netdev://[00:00:00:00:00:03]	InData	16.0128	16.607	8	8.29688
5.5	1	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
5.5	1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
5.5	1	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
5.5	1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
5.5	1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
5.5	1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	16.0128	0	8	0
5.5	1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
5.5	1	258	appFace://	InInterests	100	3.125	50	1.5625
5.5	1	258	appFace://	OutInterests	0	0	0	0
5.5	1	258	appFace://	InData	0	0	0	0
5.5	1	258	appFace://	OutData	16.0128	16.607	8	8.29688
5.5	1	258	appFace://	InNacks	0	0	0	0
5.5	1	258	appFace://	OutNacks	1.6384e-07	0	0	0
5.5	1	258	appFace://	InSatisfiedInterests	16.0128	0	8	0
5.5	1	258	appFace://	InTimedOutInterests	0	0	0	0
5.5	1	258	appFace://	OutSatisfiedInterests	0	0	0	0
5.5	1	258	appFace://	OutTimedOutInterests	0	0	0	0
5.5	1	-1	all	SatisfiedInterests	16.0128	0	8	0
5.5	1	-1	all	TimedOutInterests	1.6384e-07	0	0	0
5.5	2	1	internal://	InInterests	0	0	0	0
5.5	2	1	internal://	OutInterests	0	0	0	0
5.5	2	1	internal://	InData	0	0	0	0
5.5	2	1	internal://	OutData	0	0	0	0
5.5	2	1	internal://	InNacks	0	0	0	0
5.5	2	1	internal://	OutNacks	0	0	0	0
5.5	2	1	internal://	InSatisfiedInterests	0	0	0	0
5.5	2	1	internal://	InTimedOutInterests	0	0	0	0
5.5	2	1	internal://	OutSatisfiedInterests	1.31072e-06	0	0	0
5.5	2	1	internal://	OutTimedOutInterests	0	0	0	0
5.5	2	2	internal://	InInterests	0	0	0	0
5.5	2	2	internal://	OutInterests	0	0	0	0
5.5	2	2	internal://	InData	0	0	0	0
5.5	2	2	internal://	OutData	0	0	0	0
5.5	2	2	internal://	InNacks	0	0	0	0
5.5	2	2	internal://	OutNacks	0	0	0	0
5.5	2	2	internal://	InSatisfiedInterests	3.2768e-07	0	0	0
5.5	2	2	internal://	InTimedOutInterests	0	0	0	0
5.5	2	2	internal://	OutSatisfiedInterests	0	0	0	0
5.5	2	2	internal://	OutTimedOutInterests	0	0	0	0
5.5	2	256	internal://	InInterests	0	0	0	0
5.5	2	256	internal://	OutInterests	0	0	0	0
5.5	2	256	internal://	InData	0	0	0	0
5.5	2	256	internal://	OutData	0	0	0	0
5.5	2	256	internal://	InNacks	0	0	0	0
5.5	2	256	internal://	OutNacks	0	0	0	0
5.5	2	256	internal://	InSatisfiedInterests	9.8304e-07	0	0	0
5.5	2	256	internal://	InTimedOutInterests	0	0	0	0
5.5	2	256	internal://	OutSatisfiedInterests	0	0	0	0
5.5	2	256	internal://	OutTimedOutInterests	0	0	0	0
5.5	2	257	netdev://[00:00:00:00:00:02]	InInterests	100	2.92968	50	1.46484
5.5	2	257	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
5.5	2	257	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
5.5	2	257	netdev://[00:00:00:00:00:02]	OutData	100	103.516	50	51.7578
5.5	2	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
5.5	2	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
5.5	2	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	100	0	50	0
5.5	2	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
5.5	2	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
5.5	2	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
5.5	2	258	netdev://[00:00:00:00:00:04]	InInterests	100	3.125	50	1.5625
5.5	2	258	netdev://[00:00:00:00:00:04]	OutInterests	0	0	0	0
5.5	2	258	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
5.5	2	258	netdev://[00:00:00:00:00:04]	OutData	17.6026	18.2558	9	9.33398
5.5	2	258	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
5.5	2	258	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
5.5	2	258	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	17.6026	0	9	0
5.5	2	258	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
5.5	2	258	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0	0	0	0
5.5	2	258	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
5.5	2	259	netdev://[00:00:00:00:00:05]	InInterests	0	0	0	0
5.5	2	259	netdev://[00:00:00:00:00:05]	OutInterests	200	6.05468	100	3.02734
5.5	2	259	netdev://[00:00:00:00:00:05]	InData	117.603	121.771	59	61.0918
5.5	2	259	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
5.5	2	259	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
5.5	2	259	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
5.5	2	259	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
5.5	2	259	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
5.5	2	259	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	117.603	0	59	0
5.5	2	259	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
5.5	2	-1	all	SatisfiedInterests	117.603	0	59	0
5.5	2	-1	all	TimedOutInterests	0	0	0	0
5.5	3	1	internal://	InInterests	0	0	0	0
5.5	3	1	internal://	OutInterests	0	0	0	0
5.5	3	1	internal://	InData	0	0	0	0
5.5	3	1	internal://	OutData	0	0	0	0
5.5	3	1	internal://	InNacks	0	0	0	0
5.5	3	1	internal://	OutNacks	0	0	0	0
5.5	3	1	internal://	InSatisfiedInterests	0	0	0	0
5.5	3	1	internal://	InTimedOutInterests	0	0	0	0
5.5	3	1	internal://	OutSatisfiedInterests	1.14688e-06	0	0	0
5.5	3	1	internal://	OutTimedOutInterests	0	0	0	0
5.5	3	2	internal://	InInterests	0	0	0	0
5.5	3	2	internal://	OutInterests	0	0	0	0
5.5	3	2	internal://	InData	0	0	0	0
5.5	3	2	internal://	OutData	0	0	0	0
5.5	3	2	internal://	InNacks	0	0	0	0
5.5	3	2	internal://	OutNacks	0	0	0	0
